solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,phot_bp_rp_excess_factor,bp_rp,bp_g,g_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,dr2_rv_template_fe_h,l,b,ecl_lon,ecl_lat
1636042515805110273,Gaia EDR3 2613413008919918976,2613413008919918976,1683560575,2016.0,331.2030941439568,0.017355945,-12.01907283535385,0.01877542,3.7009772650191635,0.020075377,184.35406,44.121525,15.074320617038932,0.020111304,-41.466537001088156,0.019875428,0.50082296,0.27313745,-0.3276091,-0.2658945,0.07924824,-0.32872933,-0.7046439,-0.32292208,-0.10955037,0.62148774,317,317,315,2,5.0944304,1055.7194,0.11664265,19.887789,31,true,1.5240415,,,,,,,,36,15,0.03802074,40,25,0,0.02852622,137.70485,0,0,1.2102768,,,,,,,,,false,319,364968.52327509865,91.5606,3986.0872,11.781729,35,184823.97354508593,130.1056,1420.5688,12.171646,36,255507.91340320514,140.75172,1815.3093,11.229384,0,0,0,0,0,1.2064928,0.9422617,0.38991737,0.5523443,-25.847809,0.6084465,8,5500.0,4.5,0.0,45.747966076339665,-48.18707244757851,328.99561020698866,-0.20871914269720243
1636042515805110273,Gaia EDR3 6113920619134019456,6113920619134019456,1780043212,2016.0,207.5259956189076,0.013678083,-40.83589917965259,0.017960066,8.01704158561937,0.018154897,441.59116,36.477215,-28.906921463795463,0.019855734,-22.24807874115441,0.027952839,-0.19439006,-0.12705289,-0.17324385,-0.15982322,-0.3475232,-0.17669088,0.41407752,-0.17573944,0.15545619,-0.45455915,156,156,151,5,-2.24739,225.52141,0.07024276,5.3050675,31,true,1.5521383,,,,,,,,18,13,0.042373136,29,9,0,0.07744841,105.5202,0,0,0.86922807,,,,,,,,,false,170,2684109.95901324,6816.5435,393.76407,9.615366,26,1417685.320918562,9172.564,154.55714,9.959593,26,1783218.7231430737,8229.283,216.69186,9.119884,0,0,0,0,0,1.1925384,0.8397093,0.34422684,0.49548244,14.440505,6.4898806,4,5750.0,4.5,0.0,314.74753592590656,20.68598966441465,220.88638903265658,-27.442053500876693
1636042515805110273,Gaia EDR3 4453211899986180352,4453211899986180352,862322409,2016.0,243.95971500850297,0.013176879,10.032404886232683,0.011946812,7.337295804227299,0.018142235,404.43176,50.034065,-31.134692394542537,0.015173112,-39.1668062978998,0.014210466,0.1140072,-0.084302545,0.23749587,-0.022719586,-0.30508608,0.019507252,0.26624104,-0.12377833,-0.04647881,0.1148797,308,308,305,3,2.976354,788.7718,0.103121765,14.458485,31,true,1.5846832,,,,,,,,35,20,0.02205633,40,8,0,0.022131344,85.17248,0,0,1.1227826,,,,,,,,,false,325,3871440.6900016,631.0034,6135.372,9.217686,34,2193913.8835755917,694.4465,3159.2268,9.485494,34,2429838.757655126,628.11005,3868.4922,8.783952,0,0,0,0,0,1.1943235,0.7015419,0.26780796,0.43373394,-9.058431,0.530698,5,6250.0,4.0,0.0,23.528064829500252,39.03285631221812,239.78981090287317,30.78128188323811
1636042515805110273,Gaia EDR3 1748596020745038208,1748596020745038208,799627247,2016.0,307.7255594999332,0.024519896,6.42932372868927,0.016491598,6.577667738477687,0.026991561,243.6935,48.81735,5.631050245140951,0.033308603,-48.49149330424166,0.026608523,0.1761411,0.009209432,-0.3983556,-0.09380769,0.071433626,-0.09539618,-0.3848908,-0.105704084,-0.17313987,-0.032193806,347,347,345,2,13.813531,2482.2676,0.20358343,56.910446,31,true,1.49726,,,,,,,,40,19,0.047440343,46,16,1,0.014464181,178.78989,37,0,1.5729108,,,,,,,,,false,382,442621.4623862937,180.83638,2447.635,11.572286,41,212853.0583705624,119.8912,1775.3853,12.018342,44,334710.6446354108,187.26263,1787.3862,10.936222,0,41,0,44,0,1.2370925,1.08212,0.44605637,0.6360636,-28.08893,0.8333244,11,5250.0,4.5,0.0,50.773705479332506,-18.71284021778494,311.9456718586082,24.543283443876483
1636042515805110273,Gaia EDR3 4641274773980363520,4641274773980363520,548901844,2016.0,51.22841616078919,0.018387677,-73.9575448903878,0.017435415,4.225673963019513,0.018597703,227.21483,12.57408,-10.851697689714701,0.028564159,6.352020645581683,0.027992744,0.09194427,0.22009502,0.041011877,-0.177344,-0.03398018,-0.11824487,0.14123984,0.13824825,-0.17067981,0.30362445,302,279,301,1,14.818509,1241.3494,0.18027115,35.95732,31,true,1.486309,,,,,,,,35,24,0.04466012,44,12,0,0.021417992,55.850594,1,0,1.6658714,,,,,,,,,false,346,149054.47775497028,52.146164,2858.3977,12.7540045,42,69463.54005367807,85.47318,812.694,13.23415,42,113856.10697606689,119.720665,951.01465,12.107005,0,1,0,0,0,1.2298836,1.1271448,0.48014545,0.64699936,0.9538144,1.3254983,10,4500.0,3.0,0.0,290.15666996314974,-39.128147541092424,313.1496032214756,-75.34258302322401
1636042515805110273,Gaia EDR3 2312679845530628096,2312679845530628096,1198880340,2016.0,359.9008923202115,0.012183767,-35.03133382683244,0.012703507,11.105202627067436,0.017534066,633.3501,110.01606,109.75217182387749,0.012661799,7.615443567333115,0.013553472,0.042185135,0.21588105,-0.27631387,0.13345431,-0.1875656,0.25776112,0.32682297,-0.33419228,-0.22222579,0.20902723,320,320,315,5,1.2963803,691.79486,0.09785232,12.148734,31,true,1.5394647,,,,,,,,36,19,0.021499721,38,14,0,0.025671689,66.28672,0,0,1.0514195,,,,,,,,,false,315,2674293.050344996,893.26276,2993.8481,9.619345,33,1394757.7175497916,1407.9924,990.6003,9.977295,33,1824227.6617604927,1357.1667,1344.144,9.095198,0,0,0,0,0,1.2036772,0.88209724,0.3579502,0.52414703,-1.9391444,0.5885769,3,5500.0,4.5,0.0,354.2512977754357,-76.39546627247556,344.33448747457805,-31.741902839707738
1636042515805110273,Gaia EDR3 1153682508388170112,1153682508388170112,1807300501,2016.0,227.21549518764567,0.017102245,2.3432847952688594,0.017424298,3.033025074271025,0.020760538,146.09569,18.800999,-16.741139575406237,0.020410398,-8.55639047692392,0.022494186,-0.14883696,-0.2714197,0.19104305,-0.17995207,-0.28106114,-0.16840117,0.34379497,-0.04338858,0.029922092,-0.31494886,197,197,196,1,0.5806611,799.28815,0.124743395,25.782455,31,true,1.5768509,,,,,,,,23,14,0.035128992,25,7,0,0.050220564,24.071556,0,0,1.0280939,,,,,,,,,false,195,523797.75044069707,238.27008,2198.3362,11.389458,24,292026.58195857226,233.89674,1248.5278,11.674986,24,332393.93271198217,129.50125,2566.7236,10.943763,0,0,0,0,0,1.1921023,0.7312231,0.28552818,0.44569492,-17.911545,0.40385267,5,6000.0,4.5,0.0,1.8625043077423746,48.82969803869267,224.04964720830608,19.220386769535313
1636042515805110273,Gaia EDR3 4657949756881138176,4657949756881138176,690168946,2016.0,80.45137666797915,0.012084987,-69.98821687113166,0.012037839,5.643677367635935,0.012341126,457.30652,22.35844,22.002834241000834,0.015838725,3.971791416297155,0.016871512,-0.03672982,-0.18885852,-0.0941288,-0.029742075,0.14131413,-0.027757758,-0.29864535,0.22305104,-0.20644459,-0.07854166,283,283,281,2,-5.2725368,378.43488,0.032679122,0.735798,31,true,1.5821055,,,,,,,,32,25,0.024122434,36,13,0,0.020506078,55.141277,0,0,0.7830881,,,,,,,,,false,287,1114566.7297581222,245.63293,4537.53,10.569602,36,625470.194823939,381.78384,1638.2836,10.848025,34,701139.3919096581,244.56075,2866.9336,10.133385,0,0,0,0,0,1.1902469,0.7146406,0.2784233,0.4362173,,,0,,,,280.7711213959488,-32.99414640451856,311.5127899472182,-85.0865882111809
1636042515805110273,Gaia EDR3 1928431764627661440,1928431764627661440,873958841,2016.0,344.4453689393576,0.008808271,38.67491310096084,0.010212938,6.243808085100974,0.014619979,427.07367,53.01793,32.42153558202831,0.013767028,-41.94931071962647,0.012933271,0.06810227,-0.019289263,0.015435705,-0.03156548,0.02405779,-0.061335467,0.09187367,-0.035349563,-0.14338489,-0.12794165,397,397,389,8,-2.1722455,795.1233,0.08337492,9.458404,31,true,1.5628325,,,,,,,,45,20,0.01976537,57,12,2,0.01613403,119.38162,0,0,0.921804,,,,,,,,,false,463,1592805.3159659193,314.7421,5060.668,10.18196,42,868327.8967685947,399.8127,2171.8367,10.491833,42,1039180.133284854,200.30486,5187.9927,9.706168,0,0,0,0,0,1.1975776,0.78566456,0.30987263,0.47579193,-2.984072,0.64694804,13,5500.0,3.5,0.0,99.79171127586855,-19.036414191125864,4.295740530105163,41.04187635914621
1636042515805110273,Gaia EDR3 4884779765893739904,4884779765893739904,1680334876,2016.0,66.37090159985837,0.009790908,-30.600435801066382,0.013199261,4.070792495436656,0.014862747,273.89233,2.6248648,-0.22187974631817958,0.013253958,2.615470347616728,0.019189408,-0.1806767,0.018613786,0.14476907,-0.061577864,0.089274,-0.020850282,-0.13601118,0.06196303,0.04106004,-0.2898251,433,433,430,3,4.143036,1369.4181,0.116957806,21.398687,31,true,1.618,,,,,,,,49,26,0.027476182,55,22,0,0.0075404705,162.3564,0,0,1.1445987,,,,,,,,,false,455,1922679.8286284476,273.41064,7032.2056,9.977599,52,1154450.8873127517,351.91544,3280.478,10.182604,51,1118969.9625075366,177.83017,6292.3516,9.62585,0,0,0,0,0,1.182423,0.5567541,0.20500469,0.35174942,5.1938457,0.22701347,7,6250.0,3.5,-0.25,230.54189953917148,-43.44491593833457,56.48898185826014,-51.326430201024095
1636042515805110273,Gaia EDR3 2241587416547315584,2241587416547315584,1777571579,2016.0,297.21581481680755,0.010784475,64.35435054093593,0.010681355,3.2196561492223807,0.0113008795,284.90317,5.653727,-5.653720505009584,0.014881852,0.00862742282296871,0.012791888,0.0078918645,-0.17719908,-0.06366799,-0.030173622,0.23999444,-0.08724568,-0.13816184,-0.21245809,-0.10393261,0.11832352,336,336,330,6,-3.115134,810.3494,0.08978945,12.764667,95,false,,1.5698617,0.0032661972,0.0059693973,0.18365076,0.06879267,0.05321634,-0.10657922,38,27,0.021084517,77,77,0,0.01772634,145.48506,0,0,0.87917113,,,,,,,,,false,618,1213342.494198506,217.66599,5574.332,10.477408,70,669115.5466452162,190.436,3513.598,10.77479,68,773868.9292078491,188.81015,4098.6616,10.026227,0,0,0,0,0,1.1892639,0.7485628,0.2973814,0.4511814,-28.049946,0.71015626,6,6000.0,4.5,0.0,96.70899594089768,18.39433799079626,1.5809016405935878,78.57905987925686
1636042515805110273,Gaia EDR3 6139403450370668800,6139403450370668800,111425679,2016.0,195.79401449703133,0.016381903,-41.38486243569055,0.013831132,2.4313882257714656,0.022041332,110.3104,5.666434,-0.05526617492626473,0.01891299,-5.666164147685883,0.015512871,0.1127102,-0.3105838,-0.22464842,0.009022847,-0.35523942,0.1113341,-0.48327532,0.0149873085,0.28509462,-0.043339625,375,375,364,11,3.2767859,1275.0997,0.14321956,30.401478,31,true,1.5912113,,,,,,,,43,18,0.02668121,46,23,0,0.010667716,45.199554,0,0,1.1237826,,,,,,,,,false,321,401914.84150691505,91.58802,4388.2905,11.6770315,39,230553.19761911352,113.30924,2034.7255,11.931614,39,247096.64459063672,74.87637,3300.0615,11.265728,0,0,0,0,0,1.1884354,0.6658859,0.2545824,0.41130352,5.917903,2.2292461,3,6250.0,4.0,0.0,305.29686854030416,21.432980661764432,211.9547082345227,-31.690382806234492
1636042515805110273,Gaia EDR3 1111639314047794944,1111639314047794944,1356475646,2016.0,105.4045529987421,0.012541519,72.41492935805954,0.017090468,3.0743378866283275,0.020112157,152.85968,4.4703155,3.1829377947329665,0.016066266,-3.1388896386932967,0.023558736,-0.059736993,0.029719997,-0.16541886,0.2170297,-0.03639018,0.176682,-0.3044757,0.12045398,-0.10461485,0.088856414,483,483,473,10,8.021019,2984.3706,0.18260828,63.924606,31,true,1.5824986,,,,,,,,56,28,0.033306114,65,27,1,0.0129693365,131.92943,0,0,1.2725457,,,,,,,,,false,510,514446.23836851557,146.36502,3514.817,11.409017,61,289572.7679152968,114.13747,2537.0527,11.684148,61,321068.6679324866,92.52852,3469.9429,10.9814005,0,0,0,0,0,1.1869879,0.70274734,0.27513123,0.42761612,-36.343758,0.81948924,14,6250.0,4.5,0.0,142.6465836442639,26.526730909674132,97.07707832447542,49.35395967610104
1636042515805110273,Gaia EDR3 6339097679918871168,6339097679918871168,798780191,2016.0,225.68672490770362,0.024915455,-3.0314907351178797,0.022639299,10.09971492681369,0.02930123,344.6857,55.783268,-50.47265989958678,0.03156962,-23.75465230624892,0.026220346,0.012020609,-0.1295671,-0.10055345,-0.06130042,-0.34930828,-0.020960402,-0.13477267,-0.051673763,0.16936477,-0.017501697,221,221,220,1,4.680662,1776.8705,0.21348903,57.272476,31,true,1.6867698,,,,,,,,25,16,0.04376,25,11,2,0.053267766,24.005573,0,0,1.2323489,,,,,,,,,false,219,4.428572819166223E7,14658.236,3021.218,6.5717072,23,2.9653992050881125E7,24199.705,1225.3865,6.6583343,22,2.208741430943445E7,22842.568,966.9409,6.387533,0,0,0,0,0,1.1683539,0.27080107,0.08662701,0.18417406,,,0,,,,354.4910055918346,46.27816171303807,224.12455750714085,13.633044435247314
1636042515805110273,Gaia EDR3 3919169687804622336,3919169687804622336,1560261561,2016.0,181.57180759152243,0.021925274,12.507029450206785,0.016228752,23.015871532074378,0.02595435,886.7828,187.90448,-186.04240974761944,0.027697206,26.38783553163484,0.01742125,-0.18402232,-0.23381127,0.008004981,0.20642862,-0.09154991,0.21926361,0.29148433,-0.114526555,-0.25750843,-0.15929711,306,0,306,0,5.977033,489.72702,0.10474019,4.5398173,31,false,1.2413441,,,,,,,,36,18,0.038776286,42,9,0,0.020873012,40.585953,0,0,1.2520499,0.39210483,0.4308738,0.17419916,0.4051562,-145.91434,20.959352,-22.454313,-16.170488,false,354,37709.59665316372,25.9814,1451.4075,14.246237,37,5584.611381165083,19.296904,289.40454,15.97106,39,50497.45942434351,78.24671,645.36206,12.989721,0,2,0,1,0,1.4872096,2.9813385,1.724823,1.2565155,,,0,,,,264.8445241271434,71.95417298767721,176.38979975685726,12.083764568223351
1636042515805110273,Gaia EDR3 2064327278651198336,2064327278651198336,62641961,2016.0,307.8599027970418,0.01920192,39.93891900336815,0.020882355,4.825836101438949,0.024752686,194.96213,26.810513,16.716578051403854,0.025312958,20.96090596020299,0.025505612,-0.131313,0.080292396,-0.08728315,-0.03237234,0.02326678,-0.05031742,-0.16901702,-0.15897152,0.056274354,-0.08632211,380,380,379,1,0.82137054,1965.9893,0.22665744,39.01921,31,false,1.7417651,,,,,,,,43,26,0.03678955,48,17,1,0.031105764,141.20111,0,0,1.0292821,,,,,,,,,true,396,1.7331669736126076E7,6042.2256,2868.4248,7.5902658,44,1.2515452455829035E7,9557.707,1309.4618,7.594926,39,7555001.769123258,4878.441,1548.6509,7.552309,0,44,0,39,0,1.1580219,0.042616844,0.0046601295,0.037956715,,,0,,,,78.9129223385543,0.24851550930226687,327.4786869777632,56.0769813073787
1636042515805110273,Gaia EDR3 470650560779277952,470650560779277952,1276278775,2016.0,65.46958069344849,0.021132922,57.817210076333545,0.013584418,4.868714585725929,0.02610466,186.50748,4.992829,-2.720973619811247,0.027419623,4.18624469126191,0.022640234,-0.005727762,0.31607002,0.17070223,0.3687734,-0.012359436,0.3708547,0.4586767,0.022586653,0.008415548,0.16449645,719,719,708,11,9.025375,5182.0796,0.20984988,84.10643,95,false,,1.6106552,0.003758211,-0.12098996,-0.17933865,0.020602766,0.031000711,0.015644407,81,22,0.03994812,91,91,0,0.039594907,18.696474,0,0,1.2497833,,,,,,,,,false,767,2386507.1901262635,625.32495,3816.4272,9.74296,85,1430421.1934992636,274.1754,5217.1753,9.9498825,85,1397141.1311566287,257.0311,5435.689,9.384795,0,0,0,0,0,1.184812,0.5650873,0.20692253,0.3581648,-11.9146805,2.3649697,12,6750.0,4.0,0.0,148.09713591625118,5.628445246211397,74.19539715344274,35.716271264483865
1636042515805110273,Gaia EDR3 6794047652729201024,6794047652729201024,1526913460,2016.0,311.2911826481039,0.0173317,-31.3425000799281,0.011309021,102.9431913175485,0.023112189,4454.065,456.99756,281.31903452626165,0.021952942,-360.14771869635376,0.019214228,0.30094808,0.195927,-0.15615486,-0.22331125,0.048938222,-0.1302478,0.01307075,-0.3286979,-0.38361084,0.4235811,405,405,404,1,-2.054172,661.34467,0.09781371,6.1085076,31,true,1.3316432,,,,,,,,46,19,0.035315115,59,12,2,0.01406628,35.309334,1,0,0.92735684,,,,,,,,,false,460,1.3726849891652321E7,11006.88,1247.1155,7.8434396,53,3727644.4209089824,8432.241,442.07043,8.909956,53,1.5125352819950825E7,18717.854,808.0709,6.7986317,0,11,0,0,0,1.3734394,2.1113243,1.0665164,1.0448079,-6.3103104,0.28682327,19,3800.0,4.5,0.0,12.652982720029069,-36.80405271984334,305.31072498126076,-12.824705950146122
1636042515805110273,Gaia EDR3 6715688452614516736,6715688452614516736,121533666,2016.0,286.3760060046714,0.01621583,-41.43764374119736,0.016631402,17.121208448134368,0.021264555,805.15247,30.212032,12.57910622438131,0.020897118,-27.468762810334592,0.017703759,-0.032917164,0.05298389,-0.17574625,-0.017765902,-0.4620978,0.13665354,-0.3264507,-0.3810816,0.14665715,0.088726744,197,197,195,2,2.654088,507.3244,0.1146062,16.289904,31,true,1.4099772,,,,,,,,22,14,0.030060934,24,9,0,0.0077799708,15.639508,0,0,1.1373644,,,,,,,,,false,196,822943.5164616646,296.95184,2771.303,10.898942,21,305792.89774825855,273.4125,1118.4305,11.624973,23,738589.1869926205,610.07227,1210.6586,10.076888,0,0,0,0,0,1.2690811,1.5480852,0.7260313,0.8220539,-8.014454,0.5942679,2,4000.0,3.0,0.0,355.72866822681,-20.041214030186605,282.89595371497563,-18.728695687471323
1636042515805110273,Gaia EDR3 2881784280929695360,2881784280929695360,102671113,2016.0,0.3620976631689815,0.009848826,39.38379417761384,0.008422692,3.68363638949412,0.014410827,255.61589,12.458691,-9.696413473782897,0.010360789,-7.822949146596152,0.009920591,0.10583308,0.15361275,-0.63615185,0.1355976,-0.09534873,0.1556857,-0.1581442,-0.3059946,0.04806116,0.19458048,559,559,552,7,-3.076246,999.3071,0.067177,8.356475,31,false,1.5865437,,,,,,,,64,21,0.016587928,72,44,0,0.021560136,141.92459,0,0,0.9078605,,,,,,,,,false,574,1090830.1498140984,167.63057,6507.346,10.592974,70,619833.7704584465,206.0204,3008.6038,10.857854,66,681503.6561723291,222.47626,3063.2646,10.164225,0,0,0,0,0,1.192979,0.69362926,0.26488018,0.42874908,-11.873798,1.2956272,11,6500.0,4.5,0.0,112.5038808618076,-22.473587804104433,18.384457914179713,35.465334069457484
1636042515805110273,Gaia EDR3 5160557726183065984,5160557726183065984,1154550338,2016.0,43.6880743746083,0.015312793,-10.8980229490782,0.01351399,5.486497720871988,0.017405404,315.21808,9.533423,3.3830477407883985,0.019894203,8.912976707911863,0.016595274,-0.03938278,0.062093113,0.16201834,-0.005436226,-0.35470164,0.016707398,-0.15529387,-0.06135481,0.19309372,-0.07742682,227,227,225,2,-1.6339961,589.9557,0.11003395,15.77158,31,true,1.5258006,,,,,,,,26,15,0.027857823,26,11,0,0.0053399834,54.553127,0,0,0.92164767,,,,,,,,,false,225,454121.5234509288,229.29247,1980.534,11.544436,25,230326.55395925703,318.2941,723.6281,11.932682,25,317685.80578812974,311.98438,1018.2747,10.992901,0,0,0,1,0,1.2067527,0.9397812,0.38824558,0.5515356,25.238949,0.98254985,5,5500.0,4.5,0.0,189.67934924926547,-56.78937194459104,37.61385382547757,-26.31224413380446
1636042515805110273,Gaia EDR3 3877070590167177344,3877070590167177344,168299318,2016.0,154.67109851528122,0.016122194,10.128840557054852,0.012321494,7.612480090104123,0.017387824,437.80524,42.596752,5.468693939618678,0.018949857,-42.24425197314072,0.014509412,0.047479857,-0.19820608,0.033361886,0.05719405,-0.27263823,-0.024797332,0.019069146,0.20647879,-0.13313127,-0.06341387,183,183,180,3,1.4910321,399.60562,0.08402302,7.851394,31,true,1.5364499,,,,,,,,21,14,0.026438473,26,9,0,0.015049153,27.470589,0,0,1.0787944,,,,,,,,,false,200,3851758.970380706,688.1096,5597.595,9.223219,23,1999176.714593346,938.7604,2129.592,9.586414,22,2635602.6356483824,1020.7839,2581.94,8.695696,0,0,0,0,0,1.203289,0.89071846,0.36319542,0.52752304,2.8059561,0.1871842,4,5500.0,4.5,0.0,230.80782400107634,50.24653082997993,152.84774427792922,-0.3536156368563912
1636042515805110273,Gaia EDR3 328636019723252096,328636019723252096,1367079246,2016.0,36.712737278545035,0.028007256,37.55044282375837,0.025532143,8.223839780109072,0.032659534,251.80516,8.948317,-0.9773640831525285,0.034777407,-8.894781294069915,0.033895217,0.012852148,0.28279743,-0.17004074,0.16140625,-0.23507594,0.11990074,0.13227436,0.095022865,0.16112237,0.17984846,156,156,155,1,0.010514205,427.36755,0.16234432,12.068058,31,true,1.6624298,,,,,,,,18,15,0.051947016,24,7,0,0.044937517,84.0004,1,0,0.99838525,,,,,,,,,false,201,1.1005651459590865E7,3921.3254,2806.6152,8.083327,24,7109968.739107547,9146.641,777.3312,8.208873,19,5813648.085457125,4237.646,1371.905,7.836774,0,0,0,0,0,1.174271,0.37209892,0.1255455,0.24655342,,,0,,,,143.09687291866558,-21.556887099785875,46.81986153048218,21.755239909393786
1636042515805110273,Gaia EDR3 3385777286999240576,3385777286999240576,250908952,2016.0,100.84801246998089,0.015035683,27.252179208998616,0.013945352,3.1803549111580183,0.016531892,192.37695,24.145105,-8.086152919299375,0.01592035,-22.750828520100377,0.014028622,-0.39848945,0.406849,-0.21147808,0.27928695,-0.46126258,0.21181285,-0.4432954,0.011433282,0.16877997,-0.28900805,228,228,225,3,-2.959603,397.99646,0.07946091,7.224402,31,false,1.6113335,,,,,,,,26,15,0.025450425,28,12,2,0.11573726,3.119114,0,0,0.86083657,,,,,,,,,false,224,881040.1781079635,210.33994,4188.649,10.824878,24,523061.1728506975,329.79666,1586.0111,11.042161,24,520133.0414275148,201.08102,2586.6838,10.457609,0,0,0,0,0,1.1840484,0.5845518,0.21728325,0.36726856,36.026997,3.4895022,3,6250.0,4.5,0.0,187.53756703045784,10.429631021887486,99.6575617654948,4.175850593011259
1636042515805110273,Gaia EDR3 6086712585429729536,6086712585429729536,894655629,2016.0,199.43373864507808,0.01908202,-47.237574710710106,0.015050858,1.8942391028913965,0.022196447,85.339745,16.104643,-16.09881469586069,0.019879987,0.43322538101573793,0.017561236,0.10173686,-0.49401566,-0.2623946,6.616147E-4,-0.082922116,0.024911448,0.12852433,0.09515249,0.1046098,0.0035959086,213,213,212,1,0.80171645,717.45984,0.118213154,16.284193,31,false,1.6226615,,,,,,,,24,15,0.028492928,32,13,2,0.040696297,106.54574,0,0,1.038029,,,,,,,,,false,242,742039.1666465618,150.9847,4914.6646,11.0113,29,449938.32736288715,301.15295,1494.0525,11.20566,29,426530.9867253278,160.10315,2664.101,10.673019,0,1,0,0,0,1.1811632,0.53264046,0.19435978,0.33828068,,,0,,,,307.5566337527803,15.39790109245264,217.94766915346375,-35.713627670225904
1636042515805110273,Gaia EDR3 2132628489996257920,2132628489996257920,1549937919,2016.0,289.22629070840367,0.009744086,49.54828456573463,0.009025779,5.115743307955717,0.009605819,532.5671,27.408201,14.375136482961118,0.0131387515,23.335916220548015,0.010985177,-0.1540218,-0.082945324,-0.35498598,0.09172268,0.14527118,0.080341265,-0.27717137,0.049320806,-0.21743913,-0.15826789,364,364,361,3,-6.910876,656.8593,0.06897073,7.2619963,31,true,1.535144,,,,,,,,42,25,0.019101,44,20,0,0.0067744455,123.93493,0,0,0.75167686,,,,,,,,,false,365,457704.1804875125,218.60786,2093.7224,11.535905,39,236451.83527935419,356.93463,662.45135,11.904185,38,315481.89581642963,355.05154,888.55237,11.00046,0,0,0,0,0,1.2058743,0.9037256,0.3682804,0.5354452,-21.720509,0.7934414,13,5500.0,4.5,0.0,80.68878909296289,16.4362936320433,309.4785970917689,70.36407114940806
1636042515805110273,Gaia EDR3 6027376203516634112,6027376203516634112,265977322,2016.0,252.04787944141657,0.014150069,-32.43375559851918,0.0072503886,1.6174590315645314,0.016590709,97.49186,20.463133,-11.272510957478092,0.021441627,-17.078358377944642,0.015711077,-0.019653216,-0.2202965,0.03124078,-0.15484221,-0.03877129,0.02675643,-0.38869223,-0.29083377,0.2416954,-0.31418183,381,381,379,2,-2.872671,455.6786,0.043439057,2.265906,31,false,1.5230161,,,,,,,,43,17,0.031307332,44,10,0,0.011842812,35.751144,0,0,0.8959662,,,,,,,,,false,383,207113.2971939607,37.614014,5506.2803,12.396847,41,103923.29471897056,67.050064,1549.9358,12.79676,40,147110.0014422109,57.28151,2568.1936,11.82879,0,0,0,0,0,1.2120578,0.9679699,0.39991283,0.56805706,-26.888472,0.52757823,2,5500.0,4.5,0.0,349.9960171628256,8.059535707846125,254.68588463026916,-9.943928676828138
1636042515805110273,Gaia EDR3 898130030131443584,898130030131443584,133315163,2016.0,110.16851397513459,0.012788994,37.14059288077666,0.012818199,2.162599706281586,0.014048763,153.93524,16.300272,-9.795577453601858,0.016017962,-13.028643797910172,0.01448702,-0.21823019,0.029599702,-0.27951515,0.16189295,-0.34966397,0.1088777,-0.41371185,0.08960723,0.15636891,-0.10394743,241,241,240,1,1.5800637,502.7273,0.08621821,10.360931,31,true,1.5886861,,,,,,,,28,17,0.023427868,28,12,0,0.14801854,9.952379,0,0,1.072309,,,,,,,,,false,240,260858.0221560412,66.50238,3922.5366,12.146357,27,148831.90569548155,93.65926,1589.0784,12.406802,24,160920.3090235695,78.70756,2044.5344,11.731368,0,0,0,0,0,1.187436,0.6754341,0.2604456,0.41498852,,,0,,,,181.0866484400056,21.44259308353088,106.5196296785438,14.850841836261345
